PrincipalDetails,IsDuplicated,BloomFilter32Bit
samanthastaomey25101995,1,1680328071
samanthastroeh1311918,0,2174511149
samanthavxtfpaterson1881946,1,2201986154
samanthawhite2011931,0,1776445545
samanthawhitej2011931,1,3288440305
samanthawhiteqkyjgp2011931,1,1979297874
samanthayxmccracken2991973,1,3911342929
samanthberezacegsiyq1381942,1,2845580332
samanthbst27101995,1,432735661
samanthmccracken591957,1,1707282644
samantlaing20111994,1,3373293467
samaracampbel461901,1,3929225281
samaracampbell461901,0,3112590661
samaracampbell461901,1,3112590661
samaracampbellbglf461901,1,4167862731
samarajoel10101900,0,2291786352
samarajoel1091904,1,4234259312
samaraoqpghwpringle2941956,1,2168773599
samarapringle2941956,0,338388362
samarapringle2941956,1,338388362
samarareid541902,0,2788900402
samblake23121951,1,803966503
samblake23121951,1,803966503
samblake23121951,0,803966503
samblake2611951,1,3603530837
sambmake2471951,1,3245878745
samgoldsworthy761927,1,902001023
samgreen1161904,1,3138830611
samgreen1861904,0,605339605
samgreen1861904,1,605339605
samhage1611943,1,2113926320
samhage1611943,0,2113926320
samirteal191960,1,1590788649
samirteal191960,0,1590788649
samlnhcxsrogan2171938,1,3244206427
sammatthews26111913,0,2373286343
sammatthews761958,1,1420258730
samneophyton1621967,1,1767836450
samneophyton1621967,1,1767836450
samneophyton1621967,0,1767836450
samnshyrphan2171938,1,2839759859
samplessnitzer1851980,1,4121080450
samplessnitzer1851980,0,4121080450
samreeh1871906,0,3865958592
samreehy1871906,1,3527725134
samreid13121996,0,921524399
samreid3091905,1,849339802
samreid3091905,0,849339802
samreiddgmiu13121996,1,4256624002
samreidsjlnpva3191901,1,4066849098
samrogan2171938,1,2515569499
samrogan2171938,0,2515569499
samrogan2171938,1,2515569499
samrogan2171938,1,2515569499
samroganxquot2171936,1,1998332772
samuedixon2591984,1,255953338
samuegreen2111991,1,3808732203
samuelbottroff1421942,0,142311859
samuelbottroff1421942,1,142311859
samuelbottroff1421942,1,142311859
samuelbqmsbul551976,1,667475703
samuelbullock3051976,1,2243663946
samuelbullock551976,0,1535012537
samuelbullockiltuhqf551976,1,1999538713
samuelcoulso3061905,1,2279689915
samuelcoulson3061905,1,197423892
samuelcoulson3061905,0,197423892
samuelcrimes24121955,0,3460293896
samuelcrimessy2121954,1,737414798
samuelcrofts3101954,1,2958187604
samuelcrofts3151941,0,3239513488
samuelcrofts3151941,1,3239513488
samueldavid821956,0,1048892837
samueldegeorge1291951,0,1199430953
samueldixon2591984,1,1111204924
samueldixon2591984,0,1111204924
samueldixon2591984,1,1111204924
samueldixonfvsir2951984,1,4254152287
samueldixonkt2561984,1,980787707
samueleglinton2741969,1,1196911172
samueleglinton2791969,1,4294442447
samueleglinton2791969,1,4294442447
samueleglinton2791969,1,4294442447
samueleglinton2791969,0,4294442447
samueleglinton2791969,1,4294442447
samueleglinton2791969,1,4294442447
samueleglinton2791969,1,4294442447
samueleglinton2981969,1,868629013
samueleglinton491943,1,2104413645
samueleglintonc2791969,1,2851860687
samuelfvwilkins1841918,1,188239613
samuelgeorg1672007,1,4263740778
samuelgeorge341907,0,3685953855
samuelgeorge341907,1,3685953855
samuelgilbertson11101958,0,233538572
samuelgilbertson11101958,1,233538572
samuelgoldsworthy1761927,1,248496827
samuelgoldsworthy761927,1,2132609767
samuelgoldsworthy761927,0,2132609767
samuelgoldsworthy761927,1,2132609767
samuelgreen21121991,1,3283592471
samuelgreen21121991,1,3283592471
samuelgreen21121991,0,3283592471
samuelgreen251992,1,357735049
samuelgreen931969,0,1979320384
samuelgreenric931969,1,2385548
samuelheidrich2551971,0,3917020186
samuelheidrich2551971,1,3917020186
samuelheidrich2751971,1,1864212092
samuelheidrichyp2551971,1,3318688311
samuelkontopoulos1231987,0,3606926334
samuelloos2491935,1,594180403
samuelloos891935,1,3784987167
samuelloos891935,1,3784987167
samuelloos891935,1,3784987167
samuelloos891935,1,3784987167
samuelloos891935,0,3784987167
samuellops9121935,1,3132883530
samuellvarga31121964,0,2138494313
samuelmanson2571946,0,2061162884
samuelmanson2571946,1,2061162884
samuelmatthews241914,0,464737042
samuelmatthews241914,1,464737042
samuelmatthews241914,1,464737042
samuelmatthews761958,1,3671373583
samuelmatthews761958,1,3671373583
samuelmatthews761958,1,3671373583
samuelmatthews761958,0,3671373583
samuelnbuuhfxt241914,1,62171645
samuelneville5101959,1,3064316781
samuelneville5101959,0,3064316781
samuelnowers2051917,1,1661608980
samuelnowers2251997,0,3182860932
samuelnpxzcoulson3061905,1,2170814647
samuelpaterson2621936,1,1439439705
samuelpaterson2621936,1,1439439705
samuelpaterson2621936,0,1439439705
samuelpeachey13111953,0,3159110675
samuelpeachey13111953,1,3159110675
samuelprincehorn9121976,0,2756122792
samuelqbueston2621936,1,2944352727
samuelquilty1731982,0,2310077415
samuelquilty2931982,1,2141476238
samuelrdmsincrofts3151941,1,1540388216
samuelrudd1981958,1,1888259455
samuelrudd1981958,0,1888259455
samuelrudd1981958,1,1888259455
samuelrudd1981958,1,1888259455
samuelsatterley1551962,1,3054389872
samuelsatterley1551962,0,3054389872
samuelscamoni1481974,1,3385783583
samuelscamoni1481974,0,3385783583
samueltunstall1241984,0,2045960449
samueltunstall1241984,1,2045960449
samuelwilkins1091968,1,1865409455
samuelwilkins1091968,1,1865409455
samuelwilkins1091968,0,1865409455
samuelwilkins1091968,1,1865409455
samuelwilkins1091968,1,1865409455
samuemd1591984,1,440836348
samuemeglinton2791969,1,1250919030
samugoldsworthy761927,1,4234605470
samwqrogan2171938,1,1045945598
sananguyen2461900,0,1775339961
sananguyen2461900,1,1775339961
sananguyen2461900,1,1775339961
sanaothbstanley27101995,1,1446230560
sara-louisechandler721905,0,3268416257
sara-louisechandler721905,1,3268416257
sara-louisechandler721905,1,3268416257
sara-louisechandler721905,1,3268416257
sara-louisechandler911929,1,2617190602
sara-louisenikaki2081900,1,3517729220
sara-louisenikakis2081900,0,3386538586
sara-louisewhite1721956,1,3458390677
sara-louisewhite1721956,1,3458390677
sara-louisewhite1721956,0,3458390677
sara-louisewhite1721956,1,3458390677
sara-louisewhite1741956,1,392938680
sara-louwhite1721956,1,2195925683
sarabibrowicz261912,1,3310367578
sarabibrowicz261912,0,3310367578
saracarmod2141983,1,3686391347
saracarmody2141983,0,331294965
saradxqhage27121987,1,900630086
sarahage26101987,1,585492045
sarahage26101987,0,585492045
sarahage26101987,1,585492045
sarahage26101987,1,585492045
sarahage26101987,1,585492045
sarahagee9111961,1,2600581990
sarahbeattie1271950,0,4114650001
sarahbradshaw951934,0,1115408060
sarahbradshaw951934,1,1115408060
sarahbradthaw2331978,1,3814794720
sarahbrgles19101952,0,1078318439
sarahcampbell21121912,1,3346278208
sarahcampbell21121932,1,3386946114
sarahcampbell21121932,1,3386946114
sarahcampbell21121932,0,3386946114
sarahcampbell231941,0,1233603149
sarahcampbell231941,1,1233603149
sarahcampbell231941,1,1233603149
sarahcrosswell18101951,0,1701062040
sarahcurth5121913,1,269701812
sarahcurth5121913,1,269701812
sarahcurth5121913,0,269701812
sarahde crespigny1311913,1,3343368552
sarahde crespigny1311913,0,3343368552
sarahdixon1111991,0,3199404355
saraheglinton7111945,0,1947038541
saraheglinton7111945,1,1947038541
saraheyles1651976,0,2758490427
sarahgreen2951955,0,1786655415
sarahgreen2951955,1,1786655415
sarahgreen2951955,1,1786655415
sarahgreendw951951,1,193253137
sarahhandel9101931,1,2849957414
sarahhandel9101931,0,2849957414
sarahhandel9101936,1,3186247374
sarahjolly27111916,0,125355179
sarahlanyon2271922,0,288077100
sarahlanyon2271922,1,288077100
sarahlanyon2271922,1,288077100
sarahlesli461911,1,2425944124
sarahleslie461911,1,1424835330
sarahleslie461911,0,1424835330
sarahleslie461911,1,1424835330
sarahmccarthy1511913,0,3790537428
sarahmccarthy1511913,1,3790537428
sarahmccarthy1511913,1,3790537428
sarahmccarthy1511913,1,3790537428
sarahmccarthy2811913,1,1555594403
sarahmccarthy562013,1,3873722565
sarahncoiqlanyon2271922,1,4224677663
sarahneylon2421910,0,3966740214
sarahnoble1271901,1,3858484293
sarahnoble1271901,1,3858484293
sarahnoble1271901,1,3858484293
sarahnoble1271901,0,3858484293
sarahnoblekycjq1671901,1,1823131169
sarahpaterson15121901,1,333011489
sarahpaterson15121901,0,333011489
sarahroller2041919,1,3870040799
sarahroller2041919,0,3870040799
sarahrosa2441933,0,3110083202
sarahtuckwell1781910,0,2322906580
sarahvndflcrosswel2111951,1,4151606636
sarahwheatley1221964,0,102066390
sarahwheatley1221964,1,102066390
sarahwhite1331932,1,3802264515
sarahwhite331932,1,2581158966
sarahwhite331932,1,2581158966
sarahwhite331932,0,2581158966
sarakarlsen261952,0,800203120
sarakarlsen261952,1,800203120
saraschiansky22121946,1,4147443626
saraschiansky2281945,0,3819676201
saraschiansky2281945,1,3819676201
saraschiansky2931945,1,3648265362
saraschianskyq2281945,1,3975692391
sarawilkins27101962,0,362652040
sarawilkins27101962,1,362652040
sarawilkins27101962,1,362652040
sarawilkins27101962,1,362652040
sarawilkinsxvzeqjwp27101962,1,1685426777
sarvfmlodg1971928,1,3029209439
saschaburford19111980,0,4141036031
saschademarco691996,1,303045796
saschademarco691996,1,303045796
saschademarco691996,0,303045796
saschademarco691996,1,303045796
saschademarco991996,1,2108645380
saschademarcok691996,1,2442740566
saschadembrdo691996,1,978494280
saschamatthews1971967,0,356189764
saschbmat1971967,1,1323181616
saschmatthews1941967,1,512712694
saskiaroberti23111969,1,3596053778
saskiaroberti23111969,1,3596053778
saskiaroberti23111969,1,3596053778
saskiaroberti23111969,0,3596053778
saskiaroberti23121969,1,499792045
saskiarobertixy23111969,1,4085907859
savannahcappelluti2351916,1,1696837667
savannahcappelluti2351916,0,1696837667
savannahhyland20121908,1,489115218
savannahhyland2061905,0,1429516634
savannahhyland2061905,1,1429516634
savannahizmane2061905,1,3169794427
sbchelryan2821947,1,428230577
sbdhflgeorge2421991,1,2060564371
sbmaothbbereza1381942,1,648323127
sbmblake11121920,1,3520782787
sbmuelgeorge2941953,1,3535460642
sbnbotiabereza1381942,1,545555523
scampbellc411972,1,2599594122
schkirrade ni1121906,1,1500834691
schkirrade nichilo1121906,1,2488622310
schkirrade nichilo1121906,1,2488622310
schkirrade nichilo1121906,1,2488622310
schkirrade nichilo1121906,0,2488622310
schkirrade nichilo1121906,1,2488622310
schkirrade nichilo1121906,1,2488622310
schkirrade nichilo1511954,1,2603647345
schkirrade nichilo181906,1,3329242902
schkirraryan1211984,1,2612803793
schkirraryan811952,1,2498350784
schkirraryan811952,1,2498350784
schkirraryan811952,0,2498350784
schkjssbde nichiloq1121906,1,1891765691
scothoggan5111978,1,2514632944
scottbuterfield3171923,0,1556133556
scottbuterfield3171923,1,1556133556
scotthoggan5111978,0,4042044352
scotthoggan5111978,1,4042044352
scottjirtvalodge12101965,1,634771684
scottlodge12101965,1,1605146873
scottlodge12101965,0,1605146873
scottlodge12101965,1,1605146873
scottlodge12101965,1,1605146873
scottrudd681960,1,1539581085
scottrudd681960,0,1539581085
scottrudd681960,1,1539581085
scottrudd681960,1,1539581085
scottrudd681960,1,1539581085
scottydulodgf12101965,1,2734396395
seanbammant951965,0,751742296
seancbmnbou951965,1,24519435
seandznwhewsondb1791918,1,681338265
seangaskin2071903,0,876633674
seanhewson1751918,1,3317357256
seanhewson1791918,1,3814098799
seanhewson1791918,1,3814098799
seanhewson1791918,1,3814098799
seanhewson1791918,0,3814098799
seannapendle1361914,1,2679197652
seannapendle261967,0,697711514
seannaradic931985,0,1512064698
seannaradic931985,1,1512064698
seansingleton2211915,1,2751230939
seansingleton2211915,0,2751230939
seansiviour161999,0,1125278276
seansiviour171999,1,98980487
seanvarcoe21111917,1,531085192
seanvarcoe31101960,0,2009087411
seanvarcoe31101960,1,2009087411
sebastianblissenden2031975,1,605648723
sebastianblissenden2031975,0,605648723
sebastianblissenden5101975,1,2955361655
sebastiancampbell1571966,1,4191995792
sebastiancampbell1571966,0,4191995792
sebastiancollier23121957,1,1517959568
sebastiancollier23121957,0,1517959568
sebastiandemarco3071905,1,2971162944
sebastiandemarco3071905,0,2971162944
sebastiandoody26111988,0,3873108857
sebastiangarcia21111923,1,2467739172
sebastiangarcia2391964,1,1729475999
sebastiangarcia2591964,1,3084044855
sebastiangarcia2591964,1,3084044855
sebastiangarcia2591964,1,3084044855
sebastiangarcia2591964,0,3084044855
sebastiangarcia2591964,1,3084044855
sebastianmnwtiuepb2941991,1,3413719352
sebastianpapageorgiou2631957,0,936205881
sebastianryan1411908,0,779047318
sebastianryanfplkj1411988,1,4129160644
sebastiansitepa2941991,0,1116286495
sebastiansitepa2941991,1,1116286495
sebastiansitepa2941991,1,1116286495
sebastiapapageorgiouiy2631957,1,495237311
seobjleatham1231937,1,205423331
serenadorrell751997,0,1931989392
serenadorrell751997,1,1931989392
serenawebb2241977,1,1467833730
serenawebb2241977,1,1467833730
serenawebb2241977,1,1467833730
serenawebb2241977,0,1467833730
serenazgydrhieqwebbfhzxv2241977,1,2820289563
sethfrhmoody2481927,1,3799175021
sethjolly751994,1,215075072
sethjolly881946,0,2616962890
sethmoody2481927,1,3761779974
sethmoody2481927,0,3761779974
sethsalt4101953,0,1393674470
sethsalt4101953,1,1393674470
sethsalt4101953,1,1393674470
sethsherriff1031932,0,1791080096
sethtauj491949,0,1325254498
sfansingleton2211915,1,3522922472
sfnefrenfrey531969,1,1434142117
shaiijsxkeleon611923,1,1219989868
shaileon6101923,1,907575424
shaileon611923,1,3455693606
shaileon611923,1,3455693606
shaileon611923,0,3455693606
shaileondvrzh611923,1,3541745694
shaileonhj611923,1,3440800521
shaileonyeoqsd611923,1,3061197280
shailock2911982,1,4005217399
shailock2911982,0,4005217399
shaireid11101915,0,1678628773
shaireid11101915,1,1678628773
shaireid11101915,1,1678628773
shairobson22111971,1,3379464920
shairobson26121971,0,2688189602
shairobson26121971,1,2688189602
shairobson26121971,1,2688189602
shairobson26121971,1,2688189602
shaisleon611923,1,578992538
shaisobsoo2121971,1,4063941273
shaiswtxreid11101915,1,3488221608
shaivleonnqta1611923,1,1351783103
shakirahcorver2711987,0,170672313
shakirahcorver2711987,1,170672313
shakirahvan der steege391958,0,2640023270
shakirahvan der steege391958,1,2640023270
shanamavrangelos451986,0,2546899638
shanamavrangelos451986,1,2546899638
shanaryan1981900,1,1432885101
shanaryan1981900,0,1432885101
shanaverats2561934,1,3506848129
shanayeaverats2561934,0,2999987923
shanayeaverats2561934,1,2999987923
shanayeaverats2861934,1,3298903867
shanayecarbone1951930,0,471225498
shanayekdpnavarro4111921,1,648320602
shanayenavarro4111921,0,1135637600
shanayenavarro4111921,1,1135637600
shandrilflockhart1291941,1,384365665
shandrilflockhart1291941,0,384365665
shandriltinfina2021988,0,2724468604
shandriltinfina2021988,1,2724468604
shandriltinfina2021988,1,2724468604
shandriltinfina2321988,1,2338681846
shandriltztinfina3051981,1,1398263125
shanegoldsworthy23121911,1,2062081999
shanegoldsworthy23121911,0,2062081999
shanelandau111943,0,3005728759
shanelandau1841982,1,383250456
shanelandaub111943,1,2875649466
shanemilburn1131930,1,2262932731
shanemilburn1131930,1,2262932731
shanemilburn1131930,0,2262932731
shanemmilburnbekvhizw1131930,1,3738891592
shaneoxenbridge8121984,0,4007195176
shanhope17111930,1,3338239620
shannongrosskopf12111910,1,2767192812
shannongrosskopf1381953,0,1180538687
shannonhope1761930,0,4114587558
shantalhewson1041914,1,2891531791
shantalhewson1041914,0,2891531791
shantalhewson1041914,1,2891531791
shantalhewson1041914,1,2891531791
shantalkhewson1041914,1,783347662
shantalnegr2121997,1,933484953
shantalnegri2121997,0,1179426471
shantalnegri2121997,1,1179426471
shantalnova331900,1,3439952724
shantalnovak331900,0,1403413355
shantalnovak331900,1,1403413355
shantalnovak331900,1,1403413355
shantalnovak331900,1,1403413355
shantalnovak331900,1,1403413355
shantaloowbl331900,1,4159292090
shantalpsorakis2271985,1,3413901392
shantalpsorakis2271985,0,3413901392
shantalqsorbkis2271985,1,2059340146
shaoubmnegrimqlv2121997,1,1039459474
shauncampbell2111983,0,1343315088
shauncristiani2581964,1,904332559
shauncristiani2581964,0,904332559
shauncristianj2581964,1,1259952150
shaunsleath1091958,0,1571375324
shaunsleath1461958,1,921933618
shawnboothroyd1141970,1,3052570371
shawnboothroyd1781970,1,2682260700
shawnboothroyd1841970,0,4057433505
shawnboothroyd1841970,1,4057433505
shelbeydavid221981,0,1751632978
shelbeygreen1121910,0,3174836729
shelbeygreen1121910,1,3174836729
shelbeygreen1121910,1,3174836729
shelbeyqtgreen1121910,1,3610420636
shelbeyswogreeno1121910,1,1465511248
shelbygarforth771906,0,3065080944
shelbywhite2971909,0,4025656990
shelbywhite2971909,1,4025656990
shelbywhite2971909,1,4025656990
shenaecampbell1161958,1,726159003
shenaecampbell1161958,1,726159003
shenaecampbell1161958,1,726159003
shenaecampbell1161958,1,726159003
shenaecampbell1161958,0,726159003
shenaecampbell1161958,1,726159003
siandent651947,0,2810168301
siaotbmnehri2121997,1,829612726
siboarzbo1981900,1,497949980
sidonietrenery711915,0,3474837031
siennaadhikari1211937,0,1743664927
siennacacciotti1831977,1,3853589724
siennacacciotti1831977,1,3853589724
siennacacciotti1831977,1,3853589724
siennacacciotti1831977,1,3853589724
siennacacciotti1831977,0,3853589724
siennaczryan2991969,1,4046649381
siennakilby321994,0,2766793456
siennalock1041965,0,183417018
siennamanskey12111907,0,3741451935
siennamanskey12111907,1,3741451935
siennamanskey12111907,1,3741451935
siennamusolino2551989,0,986331257
siennamusolino2551989,1,986331257
siennarichmond2351944,0,1516307640
siennarichmond2351944,1,1516307640
siennarichmond2351944,1,1516307640
siennarichmond2351944,1,1516307640
siennaryan2031968,1,2347055807
siennaryan2131968,0,3354422364
siennaryano26111968,1,2573597578
siennrichmondzxbjupri2351944,1,3795893081
siennryan2131968,1,3554385308
sijbnnoncitioq1351908,1,105092718
sikilby321994,1,905364295
silasconstance2861962,1,1640659917
silasconstance2861962,1,1640659917
silasconstance2861962,0,1640659917
silasconstance2861962,1,1640659917
silasconstance2861962,1,1640659917
silasconstance2861962,1,1640659917
silascoulson391937,1,3417001111
silascoulson391977,0,1251678315
silasmccarthy1331933,0,1880888077
silaspainter1071928,1,4018762355
silaspainter1071928,0,4018762355
silaspainter1071982,1,4102626305
simezmatthewsiuatowen2961989,1,1734370198
simgozo1331908,1,1244547985
simocampbell11121972,1,1437424736
